sample_id,Site,RM,Date,Replicate,Rep_unique,Season,Year,Species,Status,Fig_color_Jacinto,Fig_color_top4,Rel_abund,Rank
PC_041,OLDR,10.5,10/19/20,B,B,Fall,2020,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_041,OLDR,10.5,10/19/20,B,B,Fall,2020,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_041,OLDR,10.5,10/19/20,B,B,Fall,2020,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_041,OLDR,10.5,10/19/20,B,B,Fall,2020,Ameiurus catus,Non-native,Non-native,Non-native,0.00016701,8
PC_041,OLDR,10.5,10/19/20,B,B,Fall,2020,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_041,OLDR,10.5,10/19/20,B,B,Fall,2020,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_041,OLDR,10.5,10/19/20,B,B,Fall,2020,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Ptychocheilus grandis,Native,Native,Pgrandis,0.44526071,1
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Catostomus occidentalis,Native,Native,Coccidentalis,0.28399928,2
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.11485397,4
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Gasterosteus aculeatus,Native,Native,Native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Cottus asper,Native,Casper,Native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Cyprinus carpio,Non-native,Ccarpio,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Gambusia affinis,Non-native,Non-native,Non-native,0.15588604,3
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_043,PEDR,12.9,10/19/20,A,A,Fall,2020,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Ptychocheilus grandis,Native,Native,Pgrandis,0.42823976,1
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Catostomus occidentalis,Native,Native,Coccidentalis,0.09107674,3
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.41080715,2
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.00114095,6
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Gasterosteus aculeatus,Native,Native,Native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Cottus asper,Native,Casper,Native,0.00001327,8
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Cyprinus carpio,Non-native,Ccarpio,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Lepomis microlophus,Non-native,Non-native,Non-native,0.00045107,7
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Gambusia affinis,Non-native,Non-native,Non-native,0.01017565,5
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Hysterocarpus traskii,Native,Native,Native,0.05809541,4
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_044,PEDR,12.9,10/19/20,B,B,Fall,2020,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Ptychocheilus grandis,Native,Native,Pgrandis,0.48810527,1
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Catostomus occidentalis,Native,Native,Coccidentalis,0.23821219,2
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.16005034,3
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.01534646,7
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Gasterosteus aculeatus,Native,Native,Native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Cottus asper,Native,Casper,Native,0.00781985,8
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Cyprinus carpio,Non-native,Ccarpio,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Lepomis microlophus,Non-native,Non-native,Non-native,0.01590851,6
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Gambusia affinis,Non-native,Non-native,Non-native,0.04680913,4
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Hysterocarpus traskii,Native,Native,Native,0.02774825,5
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_045,PEDR,12.9,10/19/20,C,C,Fall,2020,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Ptychocheilus grandis,Native,Native,Pgrandis,0.00314519,9
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Catostomus occidentalis,Native,Native,Coccidentalis,0.28247195,1
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.20919755,3
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Gasterosteus aculeatus,Native,Native,Native,0.00926556,8
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Cottus asper,Native,Casper,Native,0.01394084,7
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Cyprinus carpio,Non-native,Ccarpio,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Gambusia affinis,Non-native,Non-native,Non-native,0.06715403,5
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Hysterocarpus traskii,Native,Native,Native,0.02592656,6
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Oncorhynchus tshawytscha,Native,Native,Native,0.28026182,2
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Percina macrolepida,Non-native,Non-native,Non-native,0.10863652,4
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_049,RRAL,16.5,11/17/20,C,A,Fall,2020,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.05425052,5
PC_051,SW2D,21.2,,A,A,Spring,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.48953355,1
PC_051,SW2D,21.2,,A,A,Spring,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.00010096,6
PC_051,SW2D,21.2,,A,A,Spring,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Gasterosteus aculeatus,Native,Native,Native,0.11610689,3
PC_051,SW2D,21.2,,A,A,Spring,2021,Cottus asper,Native,Casper,Native,0.24412735,2
PC_051,SW2D,21.2,,A,A,Spring,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Gambusia affinis,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Hysterocarpus traskii,Native,Native,Native,0.00003365,7
PC_051,SW2D,21.2,,A,A,Spring,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.09584708,4
PC_051,SW2D,21.2,,A,A,Spring,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_051,SW2D,21.2,,A,A,Spring,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.04587956,4
PC_052,SW2D,21.2,,B,B,Spring,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.56747897,1
PC_052,SW2D,21.2,,B,B,Spring,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.00004845,9
PC_052,SW2D,21.2,,B,B,Spring,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.02964973,5
PC_052,SW2D,21.2,,B,B,Spring,2021,Gasterosteus aculeatus,Native,Native,Native,0.15654926,3
PC_052,SW2D,21.2,,B,B,Spring,2021,Cottus asper,Native,Casper,Native,0.16494679,2
PC_052,SW2D,21.2,,B,B,Spring,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Gambusia affinis,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Hysterocarpus traskii,Native,Native,Native,0.01017393,8
PC_052,SW2D,21.2,,B,B,Spring,2021,Oncorhynchus mykiss,Native,Omykiss,Native,0.01461492,6
PC_052,SW2D,21.2,,B,B,Spring,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.01065840,7
PC_052,SW2D,21.2,,B,B,Spring,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_052,SW2D,21.2,,B,B,Spring,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.13166763,3
PC_053,SW2D,21.2,,C,C,Spring,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.57306092,1
PC_053,SW2D,21.2,,C,C,Spring,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.00005266,9
PC_053,SW2D,21.2,,C,C,Spring,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.00015797,8
PC_053,SW2D,21.2,,C,C,Spring,2021,Gasterosteus aculeatus,Native,Native,Native,0.13967142,2
PC_053,SW2D,21.2,,C,C,Spring,2021,Cottus asper,Native,Casper,Native,0.12629667,4
PC_053,SW2D,21.2,,C,C,Spring,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Gambusia affinis,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Hysterocarpus traskii,Native,Native,Native,0.00023695,7
PC_053,SW2D,21.2,,C,C,Spring,2021,Oncorhynchus mykiss,Native,Omykiss,Native,0.00205360,6
PC_053,SW2D,21.2,,C,C,Spring,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.02680217,5
PC_053,SW2D,21.2,,C,C,Spring,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_053,SW2D,21.2,,C,C,Spring,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.00378642,6
PC_055,SCCA,31.7,,B,G,Spring,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.01880375,4
PC_055,SCCA,31.7,,B,G,Spring,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.00089847,7
PC_055,SCCA,31.7,,B,G,Spring,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Gasterosteus aculeatus,Native,Native,Native,0.45475549,1
PC_055,SCCA,31.7,,B,G,Spring,2021,Cottus asper,Native,Casper,Native,0.41586446,2
PC_055,SCCA,31.7,,B,G,Spring,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.00474907,5
PC_055,SCCA,31.7,,B,G,Spring,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Gambusia affinis,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Oncorhynchus mykiss,Native,Omykiss,Native,0.10114234,3
PC_055,SCCA,31.7,,B,G,Spring,2021,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_055,SCCA,31.7,,B,G,Spring,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.00478227,5
PC_056,SCCA,31.7,,C,H,Spring,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.00090019,7
PC_056,SCCA,31.7,,C,H,Spring,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.05710589,4
PC_056,SCCA,31.7,,C,H,Spring,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Gasterosteus aculeatus,Native,Native,Native,0.55536176,1
PC_056,SCCA,31.7,,C,H,Spring,2021,Cottus asper,Native,Casper,Native,0.25464161,2
PC_056,SCCA,31.7,,C,H,Spring,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.00151907,6
PC_056,SCCA,31.7,,C,H,Spring,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Gambusia affinis,Non-native,Non-native,Non-native,NA,NA
